id,date,product,quantity,price
5245,2025-07-29,Mini Crema 91,34,159.24
5246,2025-06-25,Pro Tênis 12,45,212.26
5247,2025-06-17,Maxi Tênis 12,30,200.59
5248,2026-03-12,Maxi Set 83,32,224.05
5249,2025-08-18,Mini Dicionário 45,40,112.25
5250,2025-06-24,Smart Sofá 14,1,87.02
5251,2026-01-15,Eco Tênis 92,37,401.85
5252,2025-06-04,Maxi Café 28,45,22.79
5253,2025-07-15,Pro Bicicleta 67,47,495.29
5254,2025-08-06,Elite Café 38,10,270.23
5255,2025-07-21,Ultra Dicionário 47,19,427.16
5256,2025-10-07,Premium Pack 12,14,470.41
5257,2026-03-26,Smart Sofá 96,18,159.20
5258,2026-04-16,Maxi Tênis 7,18,499.02
5259,2025-12-14,Maxi Dicionário 89,25,78.02
5260,2026-02-22,Pro Set 90,46,490.76
5261,2026-05-05,Basic Bicicleta 37,39,415.60
5262,2025-06-18,Maxi Sofá 24,14,180.79
5263,2025-06-12,Mini Kit 74,2,434.08
5264,2025-10-26,Premium Set 39,44,10.06
5265,2025-12-23,Premium Kit 80,43,184.98
5266,2025-09-24,Eco Dicionário 99,5,451.51
5267,2026-01-01,Premium Crema 44,7,356.17
5268,2025-08-13,Smart Kit 17,10,25.27
5269,2025-10-06,Ultra Crema 6,20,255.89
5270,2026-01-24,Premium Tênis 27,30,5.16
5271,2025-12-23,Pro Sofá 2,6,112.22
5272,2026-01-31,Mini Kit 13,3,494.49
5273,2026-05-21,Basic Tênis 34,8,394.25
5274,2026-04-21,Smart Fone 2,27,28.24
5275,2025-10-03,Premium Set 45,24,251.14
5276,2025-11-21,Eco Dicionário 1,30,493.38
5277,2026-05-09,Smart Sofá 22,35,381.91
5278,2025-09-21,Mini Dicionário 14,5,37.31
5279,2025-05-27,Elite Fone 59,26,14.99
5280,2026-04-27,Giga Kit 49,25,423.76
5281,2025-12-28,Basic Tênis 9,49,94.91
5282,2025-07-03,Maxi Bicicleta 81,14,272.76
5283,2026-04-23,Basic Pack 37,41,250.93
5284,2026-01-02,Ultra Pack 37,2,22.42
5285,2026-04-21,Smart Fone 93,44,92.09
5286,2025-10-17,Premium Kit 73,28,417.09
5287,2025-08-04,Basic Set 30,41,387.28
5288,2025-12-12,Mini Sofá 14,12,234.89
5289,2025-09-19,Eco Pack 78,13,471.70
5290,2026-04-03,Pro Bicicleta 75,32,65.23
5291,2025-09-25,Elite Crema 35,16,104.50
5292,2025-10-09,Premium Sofá 68,27,279.59
5293,2025-10-24,Mini Set 66,22,323.48
5294,2025-12-24,Premium Tênis 65,40,33.35
5295,2025-06-27,Pro Kit 77,42,181.60
5296,2025-11-09,Smart Crema 11,22,277.06
5297,2025-07-27,Giga Bicicleta 79,9,165.19
5298,2025-07-29,Basic Bicicleta 55,5,133.07
5299,2025-07-31,Smart Tênis 12,24,171.79
5300,2025-07-29,Maxi Set 43,32,109.32
5301,2025-10-02,Premium Crema 4,35,326.83
5302,2025-12-14,Smart Café 86,7,139.37
5303,2026-03-19,Giga Sofá 36,14,203.19
5304,2025-10-28,Elite Kit 63,14,96.35
5305,2025-11-16,Basic Dicionário 22,47,294.74
5306,2025-11-21,Premium Pack 3,41,64.51
5307,2025-07-19,Basic Crema 12,5,297.65
5308,2025-09-13,Mini Sofá 31,36,290.89
5309,2026-03-08,Elite Fone 47,28,491.66
5310,2026-03-31,Pro Sofá 97,35,336.17
5311,2026-03-16,Maxi Crema 80,39,7.57
5312,2026-01-28,Eco Set 50,25,479.81
5313,2025-11-17,Eco Pack 79,1,111.61
5314,2026-04-28,Eco Bicicleta 31,23,274.38
5315,2025-08-14,Maxi Café 44,5,339.25
5316,2026-03-02,Eco Fone 80,1,479.96
5317,2026-01-27,Basic Dicionário 10,14,144.43
5318,2026-01-18,Mini Tênis 25,17,393.95
5319,2025-10-22,Maxi Bicicleta 79,44,189.34
5320,2026-01-02,Smart Sofá 19,37,218.61
5321,2025-10-12,Elite Café 2,33,399.91
5322,2026-03-08,Maxi Crema 58,9,242.76
5323,2026-03-09,Giga Sofá 11,49,257.28
5324,2025-08-04,Pro Bicicleta 83,13,128.31
5325,2026-05-19,Premium Bicicleta 64,46,413.18
5326,2026-04-05,Eco Tênis 55,23,290.72
5327,2026-01-26,Mini Kit 89,27,296.46
5328,2025-12-20,Eco Crema 30,37,334.49
5329,2025-12-05,Basic Dicionário 67,2,352.99
5330,2025-07-31,Giga Sofá 41,44,300.56
5331,2025-06-12,Ultra Bicicleta 22,26,220.93
5332,2025-10-03,Ultra Kit 81,50,117.71
5333,2025-08-13,Mini Kit 58,15,76.18
5334,2026-01-05,Ultra Bicicleta 39,44,211.43
5335,2025-07-12,Elite Set 23,42,104.98
5336,2025-06-19,Premium Set 27,11,61.46
5337,2026-05-09,Pro Café 97,45,227.57
5338,2025-12-21,Maxi Kit 3,30,199.88
5339,2026-03-11,Smart Kit 5,9,394.43
5340,2025-06-07,Smart Set 54,43,264.24
5341,2025-06-12,Elite Fone 63,7,397.35
5342,2026-03-19,Maxi Sofá 72,11,65.38
5343,2025-09-28,Giga Tênis 39,22,160.27
5344,2025-06-03,Basic Tênis 14,35,26.15
5345,2025-12-04,Basic Pack 46,21,312.37
5346,2025-07-28,Ultra Kit 53,35,360.00
5347,2025-09-24,Pro Bicicleta 76,42,80.54
5348,2026-03-16,Mini Kit 32,7,97.14
5349,2025-12-10,Premium Tênis 49,20,388.73
5350,2025-09-24,Giga Crema 65,31,382.46
5351,2025-09-02,Eco Café 52,25,379.78
5352,2025-06-15,Maxi Pack 73,3,130.83
5353,2025-08-22,Premium Bicicleta 43,46,428.00
5354,2026-03-05,Maxi Crema 80,22,120.83
5355,2026-01-02,Pro Dicionário 61,26,171.80
5356,2026-04-11,Giga Kit 67,42,315.80
5357,2025-08-26,Giga Pack 7,22,364.78
5358,2025-11-06,Ultra Dicionário 70,29,35.20
5359,2025-08-27,Giga Dicionário 6,22,379.81
5360,2026-05-21,Premium Sofá 54,2,322.65
5361,2025-06-08,Smart Tênis 47,9,213.80
5362,2025-11-06,Premium Tênis 30,30,455.20
5363,2026-01-23,Maxi Sofá 50,10,18.60
5364,2025-12-27,Eco Tênis 10,1,376.24
5365,2025-09-10,Basic Café 74,11,307.86
5366,2025-08-27,Elite Crema 4,29,19.71
5367,2026-01-30,Ultra Pack 27,34,44.46
5368,2025-07-12,Eco Sofá 17,7,434.61
5369,2025-09-01,Eco Café 97,7,187.58
5370,2026-05-21,Premium Sofá 52,46,136.39
5371,2026-04-03,Eco Café 46,11,132.38
5372,2025-09-25,Elite Crema 61,37,337.19
5373,2025-06-27,Maxi Crema 26,38,435.61
5374,2026-03-31,Giga Crema 92,1,297.86
5375,2025-07-01,Basic Sofá 82,1,58.95
5376,2025-07-25,Basic Tênis 91,9,251.27
5377,2026-05-04,Basic Café 93,44,352.51
5378,2026-01-08,Basic Fone 78,43,78.39
5379,2026-04-01,Basic Dicionário 66,34,332.21
5380,2025-11-19,Premium Bicicleta 10,15,351.46
5381,2025-11-18,Giga Pack 66,50,119.08
5382,2025-08-06,Ultra Bicicleta 55,39,305.63
5383,2025-09-09,Premium Kit 79,30,296.42
5384,2026-01-03,Pro Set 23,18,362.31
5385,2026-01-27,Pro Dicionário 26,29,61.34
5386,2025-10-28,Pro Set 41,9,90.39
5387,2025-09-23,Basic Pack 64,39,384.02
5388,2026-01-11,Giga Café 32,28,205.44
5389,2026-05-17,Pro Pack 31,8,355.96
5390,2026-02-25,Elite Pack 23,34,140.05
5391,2025-07-25,Giga Pack 41,37,169.15
5392,2026-02-20,Pro Crema 34,39,326.79
5393,2026-01-10,Giga Tênis 32,20,395.72
5394,2026-03-09,Pro Pack 85,18,72.19
5395,2026-01-29,Ultra Kit 43,42,184.08
5396,2025-11-12,Maxi Sofá 23,35,41.87
5397,2025-11-08,Pro Dicionário 36,49,193.72
5398,2025-09-03,Giga Dicionário 42,18,308.24
5399,2026-02-09,Maxi Bicicleta 67,8,297.09
5400,2026-01-11,Giga Fone 29,12,445.18
5401,2026-02-07,Eco Sofá 15,15,491.57
5402,2025-11-25,Maxi Set 67,30,194.04
5403,2026-02-22,Basic Dicionário 52,33,450.39
5404,2026-02-15,Mini Café 39,24,197.14
5405,2025-07-03,Giga Café 96,33,8.01
5406,2025-12-03,Ultra Crema 75,13,182.28
5407,2025-06-05,Maxi Dicionário 20,40,381.44
5408,2025-12-14,Elite Café 31,23,480.21
5409,2026-01-07,Premium Café 28,36,70.22
5410,2026-02-25,Premium Kit 68,20,271.11
5411,2025-09-24,Pro Set 36,23,32.91
5412,2025-09-08,Eco Fone 97,29,121.61
5413,2026-01-11,Mini Dicionário 76,2,184.02
5414,2026-04-04,Ultra Set 3,5,66.87
5415,2026-03-06,Ultra Tênis 95,20,132.19
5416,2025-08-05,Giga Café 43,47,108.61
5417,2026-04-11,Pro Crema 36,21,256.93
5418,2025-09-15,Basic Café 1,38,370.06
5419,2026-05-08,Pro Café 92,1,231.55
5420,2025-05-31,Eco Dicionário 59,10,149.40
5421,2025-06-16,Giga Crema 55,32,437.02
5422,2026-01-12,Eco Crema 79,23,306.50
5423,2026-02-15,Smart Tênis 92,36,487.74
5424,2025-06-03,Smart Kit 43,33,147.29
5425,2025-12-05,Smart Pack 68,9,361.28
5426,2026-03-08,Elite Café 67,6,263.33
5427,2026-05-12,Eco Tênis 35,21,214.50
5428,2026-03-12,Basic Pack 66,28,92.98
5429,2025-09-27,Mini Dicionário 65,29,296.10
5430,2025-08-05,Giga Bicicleta 52,12,379.35
5431,2026-01-18,Elite Fone 16,20,388.61
5432,2026-01-03,Eco Bicicleta 87,21,436.88
5433,2025-11-26,Elite Kit 6,47,366.20
5434,2026-01-15,Ultra Café 6,7,348.01
5435,2025-10-27,Elite Fone 89,15,157.31
5436,2025-10-28,Basic Set 36,12,358.45
5437,2026-05-14,Basic Dicionário 43,17,211.41
5438,2026-01-15,Maxi Fone 27,15,194.11
5439,2025-07-09,Maxi Crema 10,35,153.11
5440,2025-11-07,Ultra Kit 98,21,301.78
5441,2026-03-23,Giga Dicionário 73,49,433.48
5442,2025-09-22,Smart Sofá 12,20,385.10
5443,2025-10-20,Pro Crema 81,45,253.55
5444,2025-09-17,Premium Café 59,39,318.96
5445,2026-01-01,Elite Set 68,47,158.59
5446,2025-12-09,Maxi Dicionário 90,40,436.60
5447,2026-02-20,Elite Sofá 68,47,346.42
5448,2025-06-29,Mini Set 91,16,181.89
5449,2025-07-02,Elite Sofá 46,42,345.95
5450,2026-02-10,Eco Tênis 77,43,406.50
5451,2025-12-26,Basic Sofá 90,4,227.87
5452,2025-10-25,Ultra Set 78,12,334.90
5453,2025-08-18,Maxi Tênis 39,4,423.10
5454,2026-02-28,Pro Sofá 4,46,127.06
5455,2025-06-06,Maxi Tênis 99,12,206.05
5456,2025-12-31,Maxi Pack 92,46,462.09
5457,2025-06-19,Smart Dicionário 55,27,51.41
5458,2026-02-20,Premium Dicionário 73,15,206.01
5459,2025-08-17,Eco Fone 43,9,467.10
5460,2025-07-06,Eco Kit 77,1,319.27
5461,2025-06-11,Elite Sofá 33,12,294.37
5462,2025-07-29,Ultra Set 10,21,331.83
5463,2026-03-13,Basic Café 70,9,234.14
5464,2025-11-24,Giga Sofá 78,4,352.90
5465,2025-08-19,Maxi Bicicleta 10,35,140.64
5466,2025-09-16,Maxi Tênis 38,24,66.69
5467,2025-10-28,Eco Sofá 27,10,143.90
5468,2025-07-28,Elite Pack 96,50,265.49
5469,2026-02-25,Giga Café 81,48,196.42
5470,2025-10-08,Giga Dicionário 73,13,228.65
5471,2026-01-20,Premium Sofá 72,28,347.92
5472,2026-03-16,Smart Pack 60,44,106.54
5473,2026-05-14,Maxi Bicicleta 31,29,445.62
5474,2025-09-21,Elite Sofá 46,27,322.73
5475,2025-08-09,Giga Bicicleta 89,21,354.41
5476,2025-10-04,Premium Sofá 71,32,393.70
5477,2025-11-25,Basic Kit 20,7,171.39
5478,2025-10-25,Mini Crema 12,29,13.76
5479,2025-08-08,Mini Pack 80,34,402.33
5480,2025-11-23,Eco Sofá 33,45,420.56
5481,2025-10-03,Smart Tênis 54,11,27.98
5482,2025-06-11,Pro Kit 46,26,93.45
5483,2025-06-16,Smart Bicicleta 24,2,83.51
5484,2025-07-04,Giga Crema 89,1,112.90
5485,2025-07-24,Elite Set 22,41,291.01
5486,2025-09-22,Eco Pack 91,43,462.36
5487,2025-07-15,Pro Fone 5,17,110.01
5488,2025-06-12,Premium Fone 50,32,247.18
5489,2025-06-01,Maxi Kit 59,7,352.70
5490,2025-12-26,Premium Bicicleta 17,7,386.61
5491,2025-12-22,Mini Pack 10,42,321.07
5492,2026-05-24,Smart Sofá 29,19,39.25
5493,2025-10-17,Premium Kit 83,3,51.91
5494,2025-10-07,Mini Bicicleta 6,11,153.05
5495,2025-07-18,Premium Crema 18,5,82.96
5496,2026-02-16,Basic Set 43,16,129.49
5497,2025-10-05,Ultra Kit 68,4,83.29
5498,2025-12-21,Eco Bicicleta 26,39,17.08
5499,2026-03-19,Smart Fone 65,45,236.79
5500,2026-01-10,Premium Pack 28,33,5.61
5501,2026-05-05,Mini Pack 8,2,261.18
5502,2026-01-10,Mini Pack 37,39,126.92
5503,2025-12-24,Mini Bicicleta 38,18,63.97
5504,2025-06-03,Elite Pack 43,8,175.44
5505,2025-08-22,Pro Tênis 65,5,389.31
5506,2026-01-02,Elite Bicicleta 17,29,217.05
5507,2026-02-02,Elite Dicionário 82,1,320.30
5508,2025-07-01,Basic Crema 33,31,355.73
5509,2025-12-19,Premium Café 99,2,7.05
5510,2026-05-04,Basic Kit 73,21,298.30
5511,2026-02-06,Mini Café 8,48,72.04
5512,2026-01-01,Giga Dicionário 18,8,269.29
5513,2026-03-25,Smart Pack 5,1,451.29
5514,2026-05-11,Basic Sofá 73,44,199.08
5515,2025-09-03,Giga Set 76,44,324.00
5516,2026-04-17,Mini Crema 31,26,453.61
5517,2025-08-08,Pro Dicionário 21,7,257.24
5518,2025-07-17,Eco Pack 16,18,152.14
5519,2025-11-08,Giga Dicionário 91,26,63.41
5520,2025-12-31,Ultra Set 50,17,124.10
5521,2026-02-19,Pro Crema 50,4,239.01
5522,2026-02-26,Eco Crema 11,49,348.18
5523,2025-07-14,Giga Set 62,43,192.58
5524,2025-07-11,Maxi Dicionário 85,2,320.34
5525,2026-05-05,Pro Set 25,18,352.36
5526,2025-12-08,Eco Kit 14,2,366.47
5527,2025-12-07,Mini Bicicleta 62,9,365.82
5528,2025-09-23,Giga Dicionário 13,44,203.29
5529,2026-04-19,Premium Café 67,49,491.62
5530,2025-08-09,Smart Bicicleta 67,8,484.45
5531,2026-01-06,Basic Sofá 40,3,260.15
5532,2026-01-21,Giga Pack 70,7,414.19
5533,2026-04-16,Maxi Fone 79,29,181.15
5534,2026-05-16,Ultra Set 70,44,5.80
5535,2025-09-25,Eco Sofá 13,12,296.24
5536,2026-03-29,Basic Pack 51,2,129.33
5537,2026-05-01,Premium Fone 80,19,112.70
5538,2026-03-01,Giga Fone 23,3,345.95
5539,2025-10-30,Elite Kit 47,15,145.95
5540,2026-01-12,Pro Crema 45,29,388.20
5541,2025-09-11,Pro Bicicleta 14,31,283.37
5542,2025-12-12,Giga Sofá 20,27,159.53
5543,2026-02-17,Ultra Crema 50,23,170.66
5544,2026-01-06,Elite Café 75,7,379.99
5545,2025-06-03,Premium Bicicleta 32,32,213.71
5546,2026-02-10,Maxi Sofá 38,11,390.49
5547,2026-01-19,Mini Sofá 52,34,214.51
5548,2025-08-21,Smart Pack 79,42,110.97
5549,2026-03-25,Smart Sofá 78,8,177.11
5550,2026-02-15,Elite Bicicleta 33,24,191.50
5551,2025-07-28,Pro Kit 90,50,435.71
5552,2025-10-11,Maxi Crema 51,19,355.73
5553,2025-08-01,Giga Dicionário 7,48,32.35
5554,2026-03-15,Elite Fone 32,22,174.77
5555,2026-03-19,Mini Bicicleta 79,44,294.00
5556,2026-03-27,Pro Pack 16,32,228.72
5557,2026-02-26,Smart Dicionário 23,6,457.66
5558,2026-05-03,Elite Bicicleta 80,32,9.49
5559,2025-12-13,Pro Tênis 25,3,26.03
5560,2026-05-17,Pro Fone 87,48,433.41
5561,2026-02-24,Ultra Crema 63,26,263.22
5562,2026-04-02,Basic Pack 90,23,408.83
5563,2026-01-02,Premium Kit 10,14,92.04
5564,2025-08-31,Giga Dicionário 4,47,271.23
5565,2025-11-05,Smart Café 17,25,127.78
5566,2025-05-31,Giga Café 56,30,478.90
5567,2026-01-30,Pro Fone 46,39,267.04
5568,2025-08-26,Basic Fone 14,33,380.44
5569,2026-05-11,Smart Bicicleta 30,23,29.25
5570,2025-09-21,Giga Kit 62,28,37.95
5571,2025-08-10,Giga Bicicleta 88,38,91.55
5572,2026-01-10,Mini Crema 59,34,334.32
5573,2025-10-17,Premium Crema 7,41,12.30
5574,2025-11-02,Basic Tênis 60,28,473.71
5575,2026-03-12,Mini Café 56,37,146.31
5576,2025-11-05,Smart Sofá 70,37,472.65
5577,2025-12-10,Eco Crema 95,34,335.42
5578,2025-10-20,Smart Dicionário 96,22,359.70
5579,2025-10-26,Smart Kit 45,34,406.87
5580,2025-06-03,Elite Bicicleta 53,4,396.00
5581,2025-09-30,Mini Pack 32,19,376.67
5582,2025-10-04,Pro Dicionário 82,10,89.20
5583,2026-01-26,Smart Tênis 42,40,311.71
5584,2026-03-24,Pro Tênis 20,1,55.36
5585,2026-03-20,Ultra Fone 71,25,238.68
5586,2026-05-23,Basic Bicicleta 4,40,287.24
5587,2025-12-15,Basic Bicicleta 83,24,279.07
5588,2026-01-18,Ultra Dicionário 16,37,33.53
5589,2026-01-10,Premium Café 70,12,302.63
5590,2025-12-28,Ultra Kit 62,30,286.74
5591,2026-03-23,Pro Sofá 33,39,460.33
5592,2025-12-06,Elite Tênis 99,49,43.71
5593,2025-11-01,Smart Fone 51,33,230.46
5594,2025-08-25,Elite Sofá 14,33,180.87
5595,2025-09-04,Elite Tênis 80,48,369.34
5596,2025-08-04,Smart Set 88,36,429.16
5597,2025-09-08,Premium Tênis 41,20,370.36
5598,2026-04-25,Maxi Tênis 64,7,439.94
5599,2026-03-27,Maxi Set 59,28,233.89
5600,2026-05-12,Eco Pack 96,43,274.89
5601,2026-04-19,Giga Fone 80,9,446.59
5602,2026-04-20,Basic Café 9,12,424.12
5603,2025-10-06,Pro Sofá 87,18,444.89
5604,2025-06-20,Elite Dicionário 92,5,466.91
5605,2026-02-18,Eco Sofá 74,5,450.02
5606,2026-01-21,Premium Set 73,35,307.81
5607,2025-10-07,Pro Dicionário 88,21,225.70
5608,2025-06-09,Elite Sofá 21,4,472.40
5609,2025-07-18,Maxi Fone 63,5,377.76
5610,2026-01-03,Maxi Set 2,12,93.39
5611,2026-04-02,Elite Kit 61,44,431.94
5612,2026-04-14,Mini Bicicleta 99,31,9.41
5613,2025-05-28,Maxi Sofá 56,38,283.02
5614,2026-02-15,Ultra Set 84,1,174.65
5615,2025-11-20,Giga Pack 36,29,388.32
5616,2025-07-02,Smart Tênis 15,26,484.00
5617,2026-03-11,Ultra Sofá 23,41,315.59
5618,2025-09-12,Eco Sofá 37,36,199.29
5619,2025-08-04,Pro Café 42,29,449.54
5620,2025-06-25,Pro Pack 12,1,363.23
5621,2026-04-16,Premium Kit 15,16,100.61
5622,2026-04-07,Giga Set 40,34,409.97
5623,2025-07-16,Maxi Dicionário 78,21,145.06
5624,2025-12-13,Mini Fone 82,49,79.11
5625,2025-07-05,Premium Café 72,43,484.23
5626,2025-11-26,Basic Fone 88,10,489.92
5627,2026-02-18,Ultra Fone 26,43,214.65
5628,2025-11-05,Maxi Tênis 61,4,41.50
5629,2025-11-24,Pro Sofá 99,30,355.27
5630,2025-06-05,Basic Café 54,13,379.54
5631,2026-03-01,Giga Tênis 33,35,121.04
5632,2025-08-25,Smart Kit 16,4,47.48
5633,2026-04-13,Premium Sofá 26,39,386.23
5634,2026-05-08,Basic Crema 88,14,103.85
5635,2026-01-04,Ultra Kit 92,11,317.76
5636,2025-11-26,Premium Set 36,48,259.88
5637,2025-10-20,Premium Pack 32,21,108.51
5638,2026-02-03,Pro Fone 68,50,233.44
5639,2025-09-25,Premium Fone 30,37,227.55
5640,2025-06-22,Premium Set 96,43,68.51
5641,2025-10-30,Mini Pack 81,33,68.21
5642,2026-04-22,Ultra Dicionário 84,35,406.16
5643,2025-11-04,Elite Dicionário 19,35,133.81
5644,2025-11-25,Giga Kit 94,24,330.81
5645,2026-02-05,Basic Bicicleta 11,18,455.74
5646,2026-05-03,Pro Dicionário 85,1,78.84
5647,2025-09-30,Elite Café 41,24,188.98
5648,2026-05-11,Premium Kit 32,29,116.55
5649,2026-05-06,Smart Crema 77,35,449.24
5650,2025-07-07,Smart Pack 48,11,347.33
5651,2025-12-24,Smart Bicicleta 36,11,447.21
5652,2025-06-24,Maxi Dicionário 10,3,384.25
5653,2026-01-11,Basic Café 52,11,288.41
5654,2025-08-10,Smart Bicicleta 41,30,226.47
5655,2026-03-04,Premium Kit 86,5,376.15
5656,2025-08-24,Ultra Fone 8,1,115.09
5657,2025-10-31,Eco Crema 11,28,256.43
5658,2026-02-22,Premium Bicicleta 89,7,61.84
5659,2025-08-23,Ultra Sofá 48,3,20.11
5660,2025-06-29,Basic Sofá 74,34,481.71
5661,2025-06-19,Smart Sofá 2,26,430.79
5662,2025-08-16,Giga Crema 98,32,383.99
5663,2025-06-29,Elite Kit 34,37,213.05
5664,2025-07-18,Ultra Kit 69,16,354.11
5665,2026-05-07,Smart Café 76,6,74.61
5666,2025-09-23,Elite Bicicleta 81,25,74.36
5667,2026-05-08,Ultra Fone 84,27,424.55
5668,2025-07-24,Smart Kit 59,45,86.20
5669,2025-10-05,Elite Fone 49,10,332.32
5670,2025-12-24,Basic Kit 62,17,309.53
5671,2026-02-22,Elite Pack 14,12,317.47
5672,2025-08-18,Basic Kit 79,9,396.23
5673,2026-03-03,Giga Sofá 7,32,441.65
5674,2026-02-27,Pro Dicionário 61,48,82.61
5675,2025-06-02,Premium Bicicleta 78,20,209.91
5676,2025-08-20,Giga Crema 82,25,134.77
5677,2025-09-18,Eco Bicicleta 76,21,189.89
5678,2025-09-26,Premium Sofá 10,5,186.03
5679,2025-07-19,Elite Crema 82,1,88.63
5680,2025-10-30,Maxi Set 64,45,312.35
5681,2025-07-13,Eco Café 41,50,34.67
5682,2025-11-13,Premium Sofá 28,30,26.62
5683,2025-12-03,Ultra Fone 59,9,344.33
5684,2026-03-18,Eco Dicionário 54,10,22.50
5685,2026-01-12,Maxi Bicicleta 93,36,398.70
5686,2025-09-25,Maxi Sofá 38,26,397.21
5687,2025-11-06,Basic Kit 66,26,93.47
5688,2026-02-24,Basic Kit 22,48,398.01
5689,2026-03-08,Elite Tênis 4,9,413.85
5690,2026-02-06,Pro Set 62,3,460.94
5691,2025-05-28,Pro Café 17,28,375.12
5692,2025-11-05,Giga Crema 65,31,398.87
5693,2026-04-07,Maxi Crema 77,22,95.85
5694,2025-09-26,Mini Dicionário 37,13,238.47
5695,2025-06-15,Premium Tênis 45,39,425.98
5696,2025-11-23,Eco Sofá 9,18,144.24
5697,2026-03-01,Premium Sofá 43,15,130.98
5698,2026-04-26,Smart Pack 81,50,138.61
5699,2026-02-27,Premium Kit 21,42,268.37
5700,2026-03-13,Eco Crema 87,34,406.61
5701,2025-08-22,Premium Set 71,23,396.20
5702,2026-04-06,Smart Tênis 99,30,82.61
5703,2025-06-08,Maxi Fone 4,27,168.91
5704,2026-05-17,Maxi Café 59,36,108.01
5705,2025-06-13,Basic Set 41,36,158.48
5706,2026-03-10,Giga Fone 96,44,198.60
5707,2025-09-15,Elite Kit 76,40,256.00
5708,2025-10-03,Premium Set 40,8,103.19
5709,2026-02-17,Smart Crema 76,32,120.58
5710,2025-09-21,Basic Café 86,1,5.23
5711,2026-02-01,Ultra Dicionário 6,35,469.88
5712,2025-11-27,Maxi Tênis 25,24,408.66
5713,2026-04-03,Pro Bicicleta 61,50,166.99
5714,2025-11-30,Elite Dicionário 65,21,238.08
5715,2025-09-23,Eco Dicionário 61,9,238.20
5716,2026-05-07,Elite Dicionário 39,17,344.97
5717,2025-09-24,Pro Tênis 39,21,51.49
5718,2025-10-30,Ultra Dicionário 94,49,378.20
5719,2026-01-03,Premium Kit 65,50,9.80
5720,2025-08-19,Ultra Tênis 6,19,85.04
5721,2025-09-20,Basic Café 86,21,450.71
5722,2025-08-27,Elite Crema 57,37,271.54
5723,2026-04-25,Smart Tênis 11,35,482.15
5724,2025-07-19,Premium Tênis 27,28,416.54
5725,2026-03-25,Premium Crema 70,29,45.28
5726,2025-08-10,Basic Dicionário 65,7,63.45
5727,2025-07-10,Elite Dicionário 27,21,441.95
5728,2025-05-29,Giga Set 46,33,85.20
5729,2026-03-12,Maxi Bicicleta 38,5,110.63
5730,2026-02-14,Premium Crema 89,44,416.38
5731,2026-02-14,Elite Dicionário 69,29,163.65
5732,2026-01-07,Elite Fone 20,46,239.34
5733,2025-09-06,Ultra Tênis 80,22,267.50
5734,2026-03-15,Maxi Set 75,24,446.36
5735,2026-04-11,Basic Bicicleta 28,48,464.54
5736,2025-06-27,Basic Kit 14,23,449.42
5737,2026-02-10,Maxi Sofá 89,5,94.52
5738,2026-05-17,Giga Café 2,28,388.99
5739,2026-01-07,Maxi Set 2,1,12.10
5740,2025-10-08,Ultra Sofá 42,39,86.01
5741,2025-09-26,Giga Tênis 53,48,266.33
5742,2025-08-08,Eco Set 82,33,120.27
5743,2026-02-28,Mini Sofá 90,4,64.45
5744,2025-12-03,Eco Pack 78,22,156.92
5745,2025-12-23,Ultra Crema 48,18,447.74
5746,2026-04-22,Premium Fone 10,44,215.30
5747,2026-02-10,Smart Set 18,38,460.12
5748,2026-04-04,Pro Set 72,11,247.95
5749,2025-08-09,Giga Set 59,29,315.15
5750,2025-09-18,Eco Tênis 14,5,160.07
5751,2025-10-27,Ultra Kit 81,44,94.91
5752,2025-10-07,Mini Dicionário 76,35,439.68
5753,2025-07-27,Pro Bicicleta 44,44,317.37
5754,2026-03-05,Ultra Set 94,10,226.96
5755,2025-12-21,Mini Sofá 63,8,38.94
5756,2025-10-11,Maxi Dicionário 81,13,315.14
5757,2025-09-30,Eco Café 82,14,481.65
5758,2026-01-15,Giga Crema 76,38,255.32
5759,2026-02-09,Basic Café 91,42,162.30
5760,2025-11-15,Maxi Pack 37,50,66.00
5761,2025-07-26,Smart Kit 36,25,76.13
5762,2025-08-02,Basic Pack 46,20,322.59
5763,2025-08-01,Elite Set 90,32,273.40
5764,2025-12-30,Basic Fone 70,18,395.43
5765,2026-04-05,Giga Dicionário 19,39,411.11
5766,2025-11-25,Maxi Fone 23,17,68.61
5767,2025-11-27,Mini Sofá 3,41,76.87
5768,2025-07-01,Ultra Pack 70,26,66.33
5769,2026-01-10,Maxi Dicionário 41,15,494.75
5770,2025-12-18,Maxi Crema 49,7,274.45
5771,2026-03-28,Premium Set 15,13,410.30
5772,2026-05-13,Giga Crema 30,21,185.57
5773,2026-03-25,Pro Café 81,20,90.74
5774,2025-07-01,Giga Bicicleta 80,38,52.03
5775,2025-12-07,Maxi Dicionário 97,46,197.86
5776,2026-04-27,Mini Dicionário 70,18,392.04
5777,2025-09-21,Ultra Café 32,18,18.10
5778,2025-06-25,Elite Dicionário 13,26,40.46
5779,2026-01-15,Smart Tênis 52,32,483.72
5780,2025-11-28,Mini Set 47,5,131.83
5781,2025-06-11,Eco Sofá 12,39,209.02
5782,2025-08-14,Premium Pack 72,6,80.02
5783,2025-06-12,Ultra Café 22,34,136.04
